Datum;Zeit;Lot-Nr.;Subsystem;Ereignis & Massnahme;Visum
16.02.2025;14:47;30983082;52003.001;Prozessdaten minimal angepasst wegen Stoerung (Genehmigung liegt vor).;GS
16.02.2025;18:07;30983082;52003.001;Nach Lotwechsel: Produktion von Rack laeuft stabil.;DN
16.02.2025;20:00;30983082;52003.001;Korrektur: P130 1000bar Neu: 1100 bar;GS
17.02.2025;01:11;30983082;52003.001;Teileauswurf leicht verzoegert, Mechanik geoelt.;ML
17.02.2025;03:17;30983082;52003.001;Stoerung: Auswerfer faehrt nicht, Reset noetig.;AJ
17.02.2025;05:59;30983082;52003.001;Schichtübergabe;EL
17.02.2025;09:40;30983082;52003.001;Teileauswurf leicht verzoegert, Mechanik geoelt.;OM
17.02.2025;10:24;30983082;52003.001;Prozessdaten minimal angepasst wegen Stoerung (Genehmigung liegt vor).;OM
17.02.2025;11:55;30983082;52003.001;Teileauswurf leicht verzoegert, Mechanik geoelt.;DR
17.02.2025;17:37;30983082;52003.001;Prozessdaten minimal angepasst wegen Stoerung (Genehmigung liegt vor).;AJ
17.02.2025;18:47;30983082;52003.001;Routinekontrolle Temperiergeraet T3. Temperatur stabil.;GS
17.02.2025;19:09;30983082;52003.001;Korrektur: P130 1000bar Neu: 1100 bar;DN
17.02.2025;19:12;30983082;52003.001;Teileauswurf leicht verzoegert, Mechanik geoelt.;MR
17.02.2025;19:20;30983082;52003.001;Werkzeug gereinigt und geschmiert;MR
17.02.2025;20:26;30983082;52003.001;Stoerung: Auswerfer faehrt nicht, Reset noetig.;WS
17.02.2025;23:00;30983082;52003.001;Nach Lotwechsel: Produktion von Rack laeuft stabil.;WS
18.02.2025;01:27;30983082;52003.001;Stoerung: Duese leckt minimal, kurzer Stillstand zum Abdichten.;SR
18.02.2025;01:34;30983082;52003.001;Stoerung Materialfoerderung;DR
18.02.2025;04:13;30983082;52003.001;Routinekontrolle Temperiergeraet T4. Temperatur stabil.;SK
18.02.2025;06:52;30983082;52003.001;Stoerung: Auswerfer faehrt nicht, Reset noetig.;GS
18.02.2025;10:00;30983082;52003.001;Schmierzyklus durchgefuehrt. Keine Auffaelligkeiten.;GS
18.02.2025;13:21;30983082;52003.001;Masterbatchnachfuellung am Dosiergeraet durchgefuehrt.;ML
18.02.2025;14:00;30983082;52003.001;Schichtübergabe;FS
18.02.2025;15:00;30983082;52003.001;Stoerung: Auswerfer faehrt nicht, Reset noetig.;AP
18.02.2025;21:05;30983082;52003.001;Prozessdaten minimal angepasst wegen Stoerung (Genehmigung liegt vor).;GS
18.02.2025;21:29;30983082;52003.001;Lot-Ende;EL
19.02.2025;00:20;30983099;52003.001;Lot-Start;DR
19.02.2025;01:56;30983099;52003.001;Operator meldet Farbumschlag nicht sauber, Geraet gereinigt.;DR
19.02.2025;02:18;30983099;52003.001;Stoerung Materialfoerderung;AJ
19.02.2025;02:35;30983099;52003.001;Stoerung: Auswerfer faehrt nicht, Reset noetig.;MR
19.02.2025;09:18;30983099;52003.001;Schmierzyklus durchgefuehrt. Keine Auffaelligkeiten.;SK
19.02.2025;09:20;30983099;52003.001;Schmierzyklus durchgefuehrt. Keine Auffaelligkeiten.;WS
19.02.2025;09:31;30983099;52003.001;Nach Lotwechsel: Produktion von PCB Cover laeuft stabil.;IS
19.02.2025;12:02;30983099;52003.001;Musterung;AP
19.02.2025;12:52;30983099;52003.001;Operator meldet Farbumschlag nicht sauber, Geraet gereinigt.;SR
19.02.2025;14:06;30983099;52003.001;Nach Lotwechsel: Produktion von PCB Cover laeuft stabil.;IS
19.02.2025;15:11;30983099;52003.001;Nach Lotwechsel: Produktion von PCB Cover laeuft stabil.;DN
19.02.2025;16:20;30983099;52003.001;Prozessdaten minimal angepasst wegen Stoerung (Genehmigung liegt vor).;DN
19.02.2025;16:35;30983099;52003.001;Korrektur: P130 1000bar Neu: 1100 bar;MR
19.02.2025;20:00;30983099;52003.001;Operator meldet Farbumschlag nicht sauber, Geraet gereinigt.;OM
20.02.2025;04:05;30983099;52003.001;Operator meldet Farbumschlag nicht sauber, Geraet gereinigt.;PB
20.02.2025;04:19;30983099;52003-001;Operator meldet Farbumschlag nicht sauber, Geraet gereinigt.;ML
20.02.2025;06:05;30983099;52003.001;Lot-Start: Kette fuer PCB Cover eingeleitet, Rohmaterial geladen, Werkzeug geprueft, Serie freigegeben.;AJ
20.02.2025;06:09;30983099;52003.001;Qualifizierung OQ/PQ: Werte dokumentiert, alles im gruenen Bereich.;EL
20.02.2025;07:18;30983099;52003.001;Musterung;GS
20.02.2025;08:40;30983099;52003.001;Stoerung: Auswerfer faehrt nicht, Reset noetig.;EL
20.02.2025;09:40;30983099;52003.001;Musterung;MA
20.02.2025;12:10;30983099;52003.001;Teileauswurf leicht verzoegert, Mechanik geoelt.;FS
20.02.2025;14:16;30983099;52003.001;Schmierzyklus durchgefuehrt. Keine Auffaelligkeiten.;MA
20.02.2025;15:04;30983099;52003.001;Operator meldet Farbumschlag nicht sauber, Geraet gereinigt.;AP
20.02.2025;16:49;30983099;52003.001;Stoerung: Duese leckt minimal, kurzer Stillstand zum Abdichten.;AJ
20.02.2025;22:53;30983099;52003.001;Qualifizierung OQ/PQ: Werte dokumentiert, alles im gruenen Bereich.;AP
20.02.2025;23:03;30983099;52003.001;Korrektur: P130 1000bar Neu: 1100 bar;ML
21.02.2025;01:30;30983099;52003.001;Stoerung: Duese leckt minimal, kurzer Stillstand zum Abdichten.;AP
21.02.2025;03:05;30983099;52003.001;Korrektur: P130 1000bar Neu: 1100 bar;OM
21.02.2025;03:10;30983099;52003.001;Stoerung Materialfoerderung;SK
21.02.2025;04:54;30983099;52003.001;Teileauswurf leicht verzoegert, Mechanik geoelt.;FS
21.02.2025;05:41;30983099;52003.001;Nach Lotwechsel: Produktion von PCB Cover laeuft stabil.;EL
21.02.2025;07:42;30983099;52003.001;Qualifizierung OQ/PQ: Werte dokumentiert, alles im gruenen Bereich.;PB
21.02.2025;09:02;30983099;52003.001;Stoerung: Duese leckt minimal, kurzer Stillstand zum Abdichten.;DR
21.02.2025;11:01;30983099;52003.001;Stoerung: Auswerfer faehrt nicht, Reset noetig.;AP
21.02.2025;16:02;30983099;52003.001;Schmierzyklus durchgefuehrt. Keine Auffaelligkeiten.;FS
21.02.2025;19:54;30983099;52003.001;Schmierzyklus durchgefuehrt. Keine Auffaelligkeiten.;MA
21.02.2025;21:45;30983099;52003.001;Ausschuss-Erfassung: 0;ML
21.02.2025;22:28;30983099;52003.001;Lot-Start: Kette fuer PCB Cover eingeleitet, Rohmaterial geladen, Werkzeug geprueft, Serie freigegeben.;GS
22.02.2025;00:18;30983099;52003.001;Stoerung: Auswerfer faehrt nicht, Reset noetig.;MR
22.02.2025;03:27;30983099;52003.001;Operator meldet Farbumschlag nicht sauber, Geraet gereinigt.;DN
22.02.2025;08:39;30983099;52003.001;Schmierzyklus durchgefuehrt. Keine Auffaelligkeiten.;ML
22.02.2025;10:10;30983099;52003.001;Stoerung Materialfoerderung;SR
22.02.2025;10:11;30983099;52003.001;Korrektur: P130 1000bar Neu: 1100 bar;OM
22.02.2025;11:27;30983099;52003.001;Schmierzyklus durchgefuehrt. Keine Auffaelligkeiten.;EL
22.02.2025;13:29;30983099;52003.001;Stoerung: Auswerfer faehrt nicht, Reset noetig.;MA
22.02.2025;16:23;30983099;52003.001;Masterbatchnachfuellung am Dosiergeraet durchgefuehrt.;ML
22.02.2025;17:50;30983099;52003.001;Musterung;ML
22.02.2025;18:18;30983099;52003.001;Prozessdaten minimal angepasst wegen Stoerung (Genehmigung liegt vor).;AJ
22.02.2025;22:06;30983099;52003.001;Stoerung Materialfoerderung;WS
22.02.2025;23:36;30983099;52003.001;Schmierzyklus durchgefuehrt. Keine Auffaelligkeiten.;OM
22.02.2025;23:40;30983099;52003.001;Operator meldet Farbumschlag nicht sauber, Geraet gereinigt.;WS
22.02.2025;23:54;30983099;52003.001;Qualifizierung OQ/PQ: Werte dokumentiert, alles im gruenen Bereich.;AJ
23.02.2025;02:53;30983099;52003.001;Stoerung: Auswerfer faehrt nicht, Reset noetig.;SR
23.02.2025;04:25;30983099;52003.001;Stoerung Materialfoerderung;AP
23.02.2025;07:59;30983099;52003.001;Maschine heut' bisschen laut, nix schlimmes, laeuft trotzdem.;OM
23.02.2025;08:53;30983099;52003.001;Nach Lotwechsel: Produktion von PCB Cover laeuft stabil.;FS
23.02.2025;10:16;30983099;52003.001;Werkzeug gereinigt und geschmiert;DR
23.02.2025;12:53;30983099;52003.001;Prozessdaten minimal angepasst wegen Stoerung (Genehmigung liegt vor).;ML
23.02.2025;15:20;30983099;52003.001;Prozessdaten minimal angepasst wegen Stoerung (Genehmigung liegt vor).;WS
23.02.2025;18:35;30983099;52003.001;Nach Lotwechsel: Produktion von PCB Cover laeuft stabil.;MR
23.02.2025;18:55;30983099;52003.001;Stoerung: Duese leckt minimal, kurzer Stillstand zum Abdichten.;WS
23.02.2025;19:43;30983099;52003.001;Stoerung: Duese leckt minimal, kurzer Stillstand zum Abdichten.;GS
23.02.2025;20:15;30983099;52003.001;Werkzeug gereinigt und geschmiert;SK
23.02.2025;22:13;30983099;52003.001;Nach Lotwechsel: Produktion von PCB Cover laeuft stabil.;PB
23.02.2025;23:21;30983099;52003.001;Operator meldet Farbumschlag nicht sauber, Geraet gereinigt.;FS
24.02.2025;03:14;30983099;52003.001;Operator meldet Farbumschlag nicht sauber, Geraet gereinigt.;EL
24.02.2025;05:56;30983099;52003.001;Schmierzyklus durchgefuehrt. Keine Auffaelligkeiten.;SK
24.02.2025;05:59;30983099;52003.001;Schichtübergabe;WS
24.02.2025;06:04;30983099;52003.001;Werkzeug gereinigt und geschmiert;PB
24.02.2025;06:20;30983099;52003.001;Routinekontrolle Temperiergeraet T2. Temperatur stabil.;GS
24.02.2025;07:06;30983099;52003.001;Prozessdaten minimal angepasst wegen Stoerung (Genehmigung liegt vor).;DR
24.02.2025;08:57;30983099;52003.001;Routinekontrolle Temperiergeraet T4. Temperatur stabil.;FS
24.02.2025;11:01;30983099;52003.001;Stoerung Materialfoerderung;PB
24.02.2025;13:05;30983099;52003.001;Korrektur: P130 1000bar Neu: 1100 bar;DR
24.02.2025;15:52;30983099;52003.001;Prozessdaten minimal angepasst wegen Stoerung (Genehmigung liegt vor).;SK
24.02.2025;17:43;30983099;52003.001;Qualifizierung OQ/PQ: Werte dokumentiert, alles im gruenen Bereich.;PB
24.02.2025;17:56;30983099;52003.001;Schmierzyklus durchgefuehrt. Keine Auffaelligkeiten.;IS
24.02.2025;22:18;30983099;52003.001;Lot-Start: Kette fuer PCB Cover eingeleitet, Rohmaterial geladen, Werkzeug geprueft, Serie freigegeben.;GS
24.02.2025;23:23;30983099;52003.001;Stoerung: Duese leckt minimal, kurzer Stillstand zum Abdichten.;OM
24.02.2025;23:27;30983099;52003.001;Prozessdaten minimal angepasst wegen Stoerung (Genehmigung liegt vor).;WS
25.02.2025;00:19;30983099;52003.001;Musterung;FS
25.02.2025;00:29;30983099;52003.001;Werkzeug gereinigt und geschmiert;DN
25.02.2025;08:18;30983099;52003.001;Stoerung: Auswerfer faehrt nicht, Reset noetig.;WS
25.02.2025;08:48;30983099;52003.001;Masterbatchnachfuellung am Dosiergeraet durchgefuehrt.;WS
25.02.2025;09:18;30983099;52003.001;Routinekontrolle Temperiergeraet T4. Temperatur stabil.;IS
25.02.2025;12:15;30983099;52003.001;Routinekontrolle Temperiergeraet T1. Temperatur stabil.;AP
25.02.2025;14:03;30983099;52003.001;Stoerung: Auswerfer faehrt nicht, Reset noetig.;GS
25.02.2025;15:29;30983099;52003.001;Qualifizierung OQ/PQ: Werte dokumentiert, alles im gruenen Bereich.;WS
25.02.2025;15:32;30983099;52003.001;Nach Lotwechsel: Produktion von PCB Cover laeuft stabil.;FS
25.02.2025;17:08;30983099;52003.001;Prozessdaten minimal angepasst wegen Stoerung (Genehmigung liegt vor).;PB
25.02.2025;21:41;30983099;52003.001;Stoerung: Auswerfer faehrt nicht, Reset noetig.;FS
25.02.2025;23:42;30983099;52003.001;Lot-Ende;GS
26.02.2025;01:06;30983116;52003.001;Lot-Start;MA
26.02.2025;05:12;30983116;52003.001;Prozessdaten minimal angepasst wegen Stoerung (Genehmigung liegt vor).;PB
26.02.2025;07:46;30983116;52003.001;Korrektur: P130 1000bar Neu: 1100 bar;MR
26.02.2025;09:23;30983116;52003.001;Qualifizierung OQ/PQ: Werte dokumentiert, alles im gruenen Bereich.;SR
26.02.2025;10:50;30983116;52003.001;Routinekontrolle Temperiergeraet T4. Temperatur stabil.;ML
26.02.2025;16:14;30983116;52003.001;Operator meldet Farbumschlag nicht sauber, Geraet gereinigt.;AP
26.02.2025;17:05;30983116;52003.001;Nach Lotwechsel: Produktion von Tube laeuft stabil.;SR
26.02.2025;18:39;30983116;52003.001;Routinekontrolle Temperiergeraet T1. Temperatur stabil.;SK
26.02.2025;18:59;30983116;52003.001;Operator meldet Farbumschlag nicht sauber, Geraet gereinigt.;DN
26.02.2025;20:40;30983116;52003.001;Korrektur: P130 1000bar Neu: 1100 bar;MA
26.02.2025;21:30;30983116;52003.001;Qualifizierung OQ/PQ: Werte dokumentiert, alles im gruenen Bereich.;FS
26.02.2025;22:22;30983116;52003.001;Lot-Start: Kette fuer Tube eingeleitet, Rohmaterial geladen, Werkzeug geprueft, Serie freigegeben.;OM
27.02.2025;00:02;30983116;52003.001;Stoerung: Duese leckt minimal, kurzer Stillstand zum Abdichten.;SR
27.02.2025;04:42;30983116;52003.001;Stoerung: Duese leckt minimal, kurzer Stillstand zum Abdichten.;AJ
27.02.2025;07:33;30983116;52003.001;Musterung;GS
27.02.2025;09:46;30983116;52003.001;Masterbatchnachfuellung am Dosiergeraet durchgefuehrt.;AJ
27.02.2025;09:54;30983116;52003.001;Kollege hat heute alles bissel schmutzig gelassen, ich sauber gemacht.;EL
27.02.2025;12:35;30983116;52003.001;Nach Lotwechsel: Produktion von Tube laeuft stabil.;GS
27.02.2025;13:39;30983116;52003.001;Ausschuss-Erfassung: 0;IS
27.02.2025;13:47;30983116;52003.001;Werkzeug gereinigt und geschmiert;FS
27.02.2025;16:36;30983116;52003.001;Stoerung Materialfoerderung;IS
27.02.2025;16:41;30983116;52003.001;Musterung;EL
27.02.2025;17:27;30983116;52003.001;Operator meldet Farbumschlag nicht sauber, Geraet gereinigt.;EL
27.02.2025;19:15;30983116;52003.001;Operator meldet Farbumschlag nicht sauber, Geraet gereinigt.;FS
27.02.2025;19:30;30983116;52003.001;Korrektur: P130 1000bar Neu: 1100 bar;IS
27.02.2025;21:24;30983116;52003.001;Schmierzyklus durchgefuehrt. Keine Auffaelligkeiten.;SR
27.02.2025;23:36;30983116;52003.001;Teileauswurf leicht verzoegert, Mechanik geoelt.;FS
28.02.2025;00:52;30983116;52003.001;Stoerung Materialfoerderung;DN
28.02.2025;00:55;30983116;52003.001;Musterung;EL
28.02.2025;01:21;30983116;52003.001;Routinekontrolle Temperiergeraet T1. Temperatur stabil.;PB
28.02.2025;03:10;30983116;52003.001;Korrektur: P130 1000bar Neu: 1100 bar;FS
28.02.2025;04:54;30983116;52003.001;Heut wieder Farbwechsel, alles durcheinander, ich alles richtig gemacht.;IS
28.02.2025;06:47;30983116;52003.001;Korrektur: P130 1000bar Neu: 1100 bar;MA
28.02.2025;10:01;30983116;52003.001;Stoerung: Duese leckt minimal, kurzer Stillstand zum Abdichten.;AJ
28.02.2025;10:17;30983116;52003.001;Masterbatchnachfuellung am Dosiergeraet durchgefuehrt.;DN
28.02.2025;12:45;30983116;52003.001;Schmierzyklus durchgefuehrt. Keine Auffaelligkeiten.;IS
28.02.2025;13:37;30983116;52003.001;Vakuumleitung lose, hab wieder richtig gemacht, laeuft.;IS
28.02.2025;15:44;30983116;52003.001;Schmierzyklus durchgefuehrt. Keine Auffaelligkeiten.;WS
28.02.2025;17:18;30983116;52003.001;Musterung;GS
28.02.2025;18:30;30983116;52003.001;Masterbatchnachfuellung am Dosiergeraet durchgefuehrt.;AJ
28.02.2025;18:54;30983116;52003.001;Operator meldet Farbumschlag nicht sauber, Geraet gereinigt.;SK
28.02.2025;19:32;30983116;52003.001;Stoerung Materialfoerderung;MR
28.02.2025;21:20;30983116;52003.001;Stoerung: Auswerfer faehrt nicht, Reset noetig.;ML
28.02.2025;23:37;30983116;52003.001;Kollege hat heute alles bissel schmutzig gelassen, ich sauber gemacht.;IS
01.03.2025;02:22;30983116;52003.001;Qualifizierung OQ/PQ: Werte dokumentiert, alles im gruenen Bereich.;SK
01.03.2025;03:16;30983116;52003.001;Musterung;AP
01.03.2025;05:16;30983116;52003.001;Werkzeug gereinigt und geschmiert;DR
01.03.2025;06:21;30983116;52003.001;Lot-Start: Kette fuer Tube eingeleitet, Rohmaterial geladen, Werkzeug geprueft, Serie freigegeben.;GS
01.03.2025;08:14;30983116;52003.001;Kollege hat heute alles bissel schmutzig gelassen, ich sauber gemacht.;EL
01.03.2025;08:57;30983116;52003.001;Schmierzyklus durchgefuehrt. Keine Auffaelligkeiten.;PB
01.03.2025;13:01;30983116;52003.001;Musterung;GS
01.03.2025;14:15;30983116;52003.001;Musterung;IS
01.03.2025;15:11;30983116;52003.001;Masterbatchnachfuellung am Dosiergeraet durchgefuehrt.;AP
01.03.2025;17:31;30983116;52003.001;Stoerung Materialfoerderung;ML
01.03.2025;22:42;30983116;52003.001;Stoerung Materialfoerderung;SR
02.03.2025;01:30;30983116;52003.001;Prozessdaten minimal angepasst wegen Stoerung (Genehmigung liegt vor).;WS
02.03.2025;01:31;30983116;52003.001;Kollege hat heute alles bissel schmutzig gelassen, ich sauber gemacht.;IS
02.03.2025;05:11;30983116;52003.001;Musterung;MA
02.03.2025;05:56;30983116;52003.001;Stoerung: Auswerfer faehrt nicht, Reset noetig.;AP
02.03.2025;07:11;30983116;52003.001;Werkzeug gereinigt und geschmiert;IS
02.03.2025;07:22;30983116;52003.001;Stoerung: Auswerfer faehrt nicht, Reset noetig.;AP
02.03.2025;09:51;30983116;52003.001;Operator meldet Farbumschlag nicht sauber, Geraet gereinigt.;PB
02.03.2025;12:22;30983116;52003.001;Nach Lotwechsel: Produktion von Tube laeuft stabil.;MR
02.03.2025;18:27;30983116;52003.001;Routinekontrolle Temperiergeraet T4. Temperatur stabil.;AJ
02.03.2025;20:12;30983116;52003.001;Prozessdaten minimal angepasst wegen Stoerung (Genehmigung liegt vor).;MA
02.03.2025;20:44;30983116;52003.001;Stoerung: Duese leckt minimal, kurzer Stillstand zum Abdichten.;AP
02.03.2025;21:47;30983116;52003.001;Stoerung Materialfoerderung;FS
03.03.2025;02:09;30983116;52003.001;Musterung;EL
03.03.2025;04:20;30983116;52003.001;Schmierzyklus durchgefuehrt. Keine Auffaelligkeiten.;PB
03.03.2025;04:44;30983116;52003.001;Teileauswurf leicht verzoegert, Mechanik geoelt.;WS
03.03.2025;07:35;30983116;52003.001;Routinekontrolle Temperiergeraet T4. Temperatur stabil.;AJ
03.03.2025;10:24;30983116;52003.001;Stoerung: Duese leckt minimal, kurzer Stillstand zum Abdichten.;MA
03.03.2025;12:11;30983116;52003.001;Schmierzyklus durchgefuehrt. Keine Auffaelligkeiten.;OM
03.03.2025;15:13;30983116;52003.001;Operator meldet Farbumschlag nicht sauber, Geraet gereinigt.;SR
03.03.2025;16:11;30983116;52003.001;Musterung;IS
03.03.2025;18:08;30983116;52003.001;Korrektur: P130 1000bar Neu: 1100 bar;OM
03.03.2025;18:14;30983116;52003.001;Operator meldet Farbumschlag nicht sauber, Geraet gereinigt.;GS
03.03.2025;18:29;30983116;52003.001;Prozessdaten minimal angepasst wegen Stoerung (Genehmigung liegt vor).;DN
03.03.2025;19:18;30983116;52003.001;Teileauswurf leicht verzoegert, Mechanik geoelt.;FS
03.03.2025;22:45;30983116;52003.001;Qualifizierung OQ/PQ: Werte dokumentiert, alles im gruenen Bereich.;SK
04.03.2025;00:45;30983116;52003.001;Prozessdaten minimal angepasst wegen Stoerung (Genehmigung liegt vor).;MA
04.03.2025;05:44;30983116;52003.001;Vakuumleitung lose, hab wieder richtig gemacht, laeuft.;OM
04.03.2025;07:01;30983116;52003.001;Vakuumleitung lose, hab wieder richtig gemacht, laeuft.;EL
04.03.2025;10:08;30983116;52003.001;Schmierzyklus durchgefuehrt. Keine Auffaelligkeiten.;PB
04.03.2025;10:15;30983116;52003.001;Musterung;WS
04.03.2025;11:29;30983116;52003.001;Prozessdaten minimal angepasst wegen Stoerung (Genehmigung liegt vor).;SR
04.03.2025;12:37;30983116;52003.001;Korrektur: P130 1000bar Neu: 1100 bar;GS
04.03.2025;16:11;30983116;52003.001;Operator meldet Farbumschlag nicht sauber, Geraet gereinigt.;FS
04.03.2025;17:22;30983116;52003.001;Heut wieder Farbwechsel, alles durcheinander, ich alles richtig gemacht.;MA
04.03.2025;19:58;30983116;52003.001;Schmierzyklus durchgefuehrt. Keine Auffaelligkeiten.;AJ
04.03.2025;20:14;30983116;52003.001;Korrektur: P130 1000bar Neu: 1100 bar;AJ
04.03.2025;21:47;30983116;52003.001;Stoerung Materialfoerderung;SK
04.03.2025;22:05;30983116;52003.001;Lot-Ende;SR
05.03.2025;01:38;30983128;52003.001;Lot-Start;FS
05.03.2025;02:13;30983128;52003.001;Nach Lotwechsel: Produktion von Tip laeuft stabil.;SR
05.03.2025;06:20;30983128;52003.001;Werkzeug gereinigt und geschmiert;OM
05.03.2025;07:52;30983128;52003.001;Teileauswurf leicht verzoegert, Mechanik geoelt.;MA
05.03.2025;08:24;30983128;52003.001;Operator meldet Farbumschlag nicht sauber, Geraet gereinigt.;SK
05.03.2025;11:51;30983128;52003.001;Schmierzyklus durchgefuehrt. Keine Auffaelligkeiten.;ML
05.03.2025;14:42;30983128;52003.001;Teileauswurf leicht verzoegert, Mechanik geoelt.;OM
05.03.2025;14:51;30983128;52003.001;Schmierzyklus durchgefuehrt. Keine Auffaelligkeiten.;FS
05.03.2025;15:02;30983128;52003.001;Maschine heut' bisschen laut, nix schlimmes, laeuft trotzdem.;MA
05.03.2025;16:26;30983128;52003.001;Werkzeug gereinigt und geschmiert;GS
05.03.2025;17:50;30983128;52003.001;Stoerung: Auswerfer faehrt nicht, Reset noetig.;AJ
05.03.2025;20:04;30983128;52003.001;Prozessdaten minimal angepasst wegen Stoerung (Genehmigung liegt vor).;AP
05.03.2025;23:29;30983128;52003.001;Stoerung Materialfoerderung;AP
05.03.2025;23:36;30983128;52003.001;Teileauswurf leicht verzoegert, Mechanik geoelt.;FS
06.03.2025;00:05;30983128;52003.001;Stoerung: Duese leckt minimal, kurzer Stillstand zum Abdichten.;FS
06.03.2025;04:04;30983128;52003.001;Operator meldet Farbumschlag nicht sauber, Geraet gereinigt.;FS
06.03.2025;04:33;30983128;52003.001;Prozessdaten minimal angepasst wegen Stoerung (Genehmigung liegt vor).;PB
06.03.2025;05:14;30983128;52003.001;Werkzeug gereinigt und geschmiert;GS
06.03.2025;05:22;30983128;52003.001;Qualifizierung OQ/PQ: Werte dokumentiert, alles im gruenen Bereich.;WS
06.03.2025;06:27;30983128;52003.001;Operator meldet Farbumschlag nicht sauber, Geraet gereinigt.;AP
06.03.2025;06:45;30983128;52003.001;Operator meldet Farbumschlag nicht sauber, Geraet gereinigt.;WS
06.03.2025;10:47;30983128;52003.001;Stoerung: Auswerfer faehrt nicht, Reset noetig.;MA
06.03.2025;10:47;30983128;52003.001;Kollege hat heute alles bissel schmutzig gelassen, ich sauber gemacht.;EL
06.03.2025;10:54;30983128;52003.001;Werkzeug gereinigt und geschmiert;AP
06.03.2025;12:49;30983128;52003.001;Musterung;AJ
06.03.2025;14:50;30983128;52003.001;Routinekontrolle Temperiergeraet T1. Temperatur stabil.;GS
06.03.2025;17:53;30983128;52003.001;Schmierzyklus durchgefuehrt. Keine Auffaelligkeiten.;AJ
06.03.2025;19:32;30983128;52003.001;Operator meldet Farbumschlag nicht sauber, Geraet gereinigt.;PB
06.03.2025;20:35;30983128;52003.001;Operator meldet Farbumschlag nicht sauber, Geraet gereinigt.;WS
06.03.2025;20:49;30983128;52003.001;Teileauswurf leicht verzoegert, Mechanik geoelt.;EL
06.03.2025;21:19;30983128;52003.001;Stoerung: Duese leckt minimal, kurzer Stillstand zum Abdichten.;SR
06.03.2025;23:21;30983128;52003.001;Werkzeug gereinigt und geschmiert;MR
07.03.2025;00:42;30983128;52003.001;Operator meldet Farbumschlag nicht sauber, Geraet gereinigt.;OM
07.03.2025;00:42;30983128;52003.001;Qualifizierung OQ/PQ: Werte dokumentiert, alles im gruenen Bereich.;WS
07.03.2025;01:53;30983128;52003.001;Prozessdaten minimal angepasst wegen Stoerung (Genehmigung liegt vor).;GS
07.03.2025;02:34;30983128;52003.001;Qualifizierung OQ/PQ: Werte dokumentiert, alles im gruenen Bereich.;SK
07.03.2025;04:35;30983128;52003.001;Qualifizierung OQ/PQ: Werte dokumentiert, alles im gruenen Bereich.;OM
07.03.2025;06:40;30983128;52003.001;Korrektur: P130 1000bar Neu: 1100 bar;PB
07.03.2025;06:50;30983128;52003.001;Schmierzyklus durchgefuehrt. Keine Auffaelligkeiten.;SR
07.03.2025;09:43;30983128;52003.001;Stoerung Materialfoerderung;SR
07.03.2025;10:12;30983128;52003.001;Stoerung Materialfoerderung;ML
07.03.2025;12:27;30983128;52003.001;Masterbatchnachfuellung am Dosiergeraet durchgefuehrt.;SR
07.03.2025;16:00;30983128;52003.001;Prozessdaten minimal angepasst wegen Stoerung (Genehmigung liegt vor).;AP
07.03.2025;16:12;30983128;52003.001;Stoerung: Duese leckt minimal, kurzer Stillstand zum Abdichten.;SK
07.03.2025;17:01;30983128;52003.001;Schmierzyklus durchgefuehrt. Keine Auffaelligkeiten.;SK
07.03.2025;18:33;30983128;52003.001;Stoerung: Auswerfer faehrt nicht, Reset noetig.;GS
07.03.2025;19:59;30983128;52003.001;Routinekontrolle Temperiergeraet T2. Temperatur stabil.;DN
07.03.2025;20:57;30983128;52003.001;Stoerung: Auswerfer faehrt nicht, Reset noetig.;GS
08.03.2025;01:59;30983128;52003.001;Musterung;PB
08.03.2025;02:26;30983128;52003.001;Teileauswurf leicht verzoegert, Mechanik geoelt.;DR
08.03.2025;02:54;30983128;52003.001;Stoerung: Auswerfer faehrt nicht, Reset noetig.;PB
08.03.2025;03:52;30983128;52003.001;Musterung;SK
08.03.2025;07:00;30983128;52003.001;Stoerung: Duese leckt minimal, kurzer Stillstand zum Abdichten.;WS
08.03.2025;07:53;30983128;52003.001;Stoerung: Auswerfer faehrt nicht, Reset noetig.;AJ
08.03.2025;09:55;30983128;52003.001;Stoerung Materialfoerderung;IS
08.03.2025;11:16;30983128;52003.001;Masterbatchnachfuellung am Dosiergeraet durchgefuehrt.;PB
08.03.2025;12:20;30983128;52003.001;Werkzeug gereinigt und geschmiert;WS
08.03.2025;14:05;30983128;52003.001;Lot-Start: Kette fuer Tip eingeleitet, Rohmaterial geladen, Werkzeug geprueft, Serie freigegeben.;EL
08.03.2025;14:18;30983128;52003.001;Stoerung: Auswerfer faehrt nicht, Reset noetig.;SK
08.03.2025;15:48;30983128;52003.001;Nach Lotwechsel: Produktion von Tip laeuft stabil.;DR
08.03.2025;20:39;30983128;52003.001;Qualifizierung OQ/PQ: Werte dokumentiert, alles im gruenen Bereich.;MA
08.03.2025;20:50;30983128;52003.001;Musterung;ML
08.03.2025;22:31;30983128;52003.001;Korrektur: P130 1000bar Neu: 1100 bar;WS
09.03.2025;01:25;30983128;52003.001;Teileauswurf leicht verzoegert, Mechanik geoelt.;MA
09.03.2025;01:26;30983128;52003.001;Musterung;WS
09.03.2025;01:40;30983128;52003.001;Teileauswurf leicht verzoegert, Mechanik geoelt.;MA
